662,跃布线
663,寨后支
664,下藤线
665,班州线
666,草洋线
667,北溪线
668,大甲线
669,大店支
670,骑辉线
671,谟宝支
672,单元线
673,云际线
674,建兴线
675,英都变
676,南塔变
677,黄田变
678,龙浔变
679,大斜支
680,大红支
681,同厂线
682,刘全线
683,岭锦线
684,莆春支
685,下店线
686,府前线
687,梧山线
688,关口线
689,湖山支
690,立美线
691,扶茂变
692,荷山线
693,渠坑线
694,河图线
695,红星线
696,龙亭线
697,迪坑线
698,村罗线
699,一连支
700,宜洋支
701,港南线
702,莲花线
703,苏洋线
704,城和线
705,古城线
706,松苑线
707,新安变
708,鸿山变
709,吴杨线
710,杨篁线
711,宝驰支
712,四站变
713,洪莲线
714,东宅变
715,侯厝变
716,薛后支
717,木宇线
718,角良线
719,白楼线
720,陕汽线
721,海滨线
722,金鸿变
723,村铁线
724,列屿线
725,新云线
726,心田线
727,东站线
728,福水线
729,汉童线
730,大祉线
731,水屿线
732,黄厝支
733,东台线
734,五一支
735,黄龙支
736,登榜变
737,茶洋线
738,华海支
739,通汉支
740,省塔线
741,胪厦线
742,春风线
743,五星线
744,麦斜线
745,河梁变
746,蓝昌线
747,森宝支
748,洪山线
749,攀龙变
750,张梓支
751,敖江线
752,溪头变
753,仕林支
754,金溪线
755,越峰线
756,中建支
757,横南支
758,南埔线
759,平圩线
760,北泉线
761,沙建变
762,国泰线
763,城东线
764,贵南线
765,东园变
766,漠伍线
767,白岽支
768,虎山支
769,联玉线
770,锄山线
771,古岭支
772,定坞支
773,易坑支
774,太庙支
775,高立线
776,阳育线
777,妇幼线
778,煤矿线
779,回分支
780,半坑支
781,岐尾线
782,溪文线
783,三沿线
784,凤西线
785,桥下线
786,陶欧线
787,镇头变
788,吉土线
789,城贮线
790,洋际线
791,五石支
792,上林线
793,六都线
794,延平线
795,前进变
796,洋河线
797,黄田支
798,内江变
799,园一线
800,龙谷线
801,柯井变
802,金浦线
803,江下线
804,红山线
805,将溪线
806,陈元支
807,高堑变
808,岛石线
809,泮洋支
810,融顺线
811,下坂变
812,高梧线
813,花林支
814,煤寨线
815,铜业线
816,吉炼线
817,厝茂线
818,象新线
819,朱音线
820,龙美线
821,高登线
822,心岛线
823,洪川线
824,梨星线
825,晋连变
826,一都变
827,桥英线
828,高白线
829,渭潭线
830,朝阳支
831,炉丰支
832,富余线
833,石岩支
834,后郑支
835,清禄变
836,谢地线
837,梨树线
838,园区线
839,厂山支
840,涌溪线
841,西沙线
842,上浒线
843,军吾线
844,平宁线
845,石窟支
846,竞丰线
847,东贞线
848,罗口线
849,承天线
850,佳阳线
851,管阳线
852,大禾变
853,南一线
854,厦盛线
855,县后变
856,岛濑线
857,雁塔线
858,圭历线
859,五都线
860,羊牯变
861,中塘支
862,合溪线
863,祠台线
864,龙鼓线
865,霞西线
866,邦梧线
867,安源线
868,新梅线
869,红门线
870,天斗支
871,坦洋线
872,至向支
873,墩上线
874,纯后线
875,田白线
876,大练支
877,梧农线
878,吴庄线
879,来厝支
880,董朱线
881,新厝线
882,车龙支
883,城中支
884,岚新线
885,孔里变
886,石泉线
887,四渡线
888,徐银线
889,大排支
890,峰莲线
891,环山线
892,白东线
893,围头线
894,香槟线
895,冠亚线
896,流水变
897,官坑线
898,茜黄支
899,关兜线
900,溪坪线
901,陈海线
902,中体线
903,坵祠线
904,倒桥支
905,板坑线
906,涂山支
907,山吴线
908,焦岚支
909,岭头支
910,荆山变
911,罗星线
912,康厝线
913,坪山变
914,团结线
915,市中线
916,隆泰线
917,上岩线
918,珊屏变
919,石菌线
920,小坪支
921,绿谷变
922,许厝支
923,琅坑线
924,天美线
925,溪岭线
926,散湖变
927,黄林线
928,榕桥线
929,殿下支
930,下坝变
931,鳌山变
932,塘园线
933,长坑线
934,湛卢线
935,京昆线
936,六合线
937,柯村线
938,一中线
939,霞程线
940,伏演支
941,清桥线
942,王庄变
943,溪兰线
944,江源支
945,福铁变
946,来塘线
947,亭店线
948,东茶线
949,七一支
950,东华线
951,度尾变
952,大获线
953,溪官线
954,群石线
955,前林线
956,黄竹变
957,官坊线
958,高坑变
959,才民支
960,龙溪支
961,下杨线
962,连麻线
963,安平线
964,狮头支
965,拿坊线
966,苎畲线
967,拥口线
968,林尾变
969,官凤线
970,长春线
971,蚶江变
972,壁头线
973,力嘉线
974,石桥支
975,福晟线
976,举安线
977,上源线
978,三丰支
979,富山变
980,灵长线
981,河村线
982,南朱线
983,铁化线
984,隧道线
985,诗坑线
986,南浦变
987,蛟再线
988,内厝线
989,古前线
990,沙尾支
991,夙屯线
992,新苏线
993,苦竹支
994,西坪变
995,双阳变
996,新坂线
997,西埔线
998,甘棠线
999,黄岐变
1000,大和线
1001,南岳线
1002,琼头线
1003,梅洋线
1004,梅坑线
1005,雉溪变
1006,岩洲变
1007,丁黄支
1008,龙旺线
1009,月洲线
1010,岗亭支
1011,长岗线
1012,深铁线
1013,红吴线
1014,大获支
1015,梧店变
1016,泉山线
1017,天湖线
1018,茭阳线
1019,武口线
1020,中歧线
1021,太山线
1022,龙井支
1023,祈梅线
1024,岐塘线
1025,松王支
1026,二坑支
1027,百坪支
1028,行洋支
1029,杨埔支
1030,新港变
1031,洪江线
1032,黄甲线
1033,林柄线
1034,屏阳支
1035,港口线
1036,双明线
1037,佳洋支
1038,乡村支
1039,二都支
1040,永乐线
1041,高湖线
1042,五中线
1043,红洲线
1044,翔飞变
1045,龙斗线
1046,内坑支
1047,吉阳变
1048,秀峰支
1049,蒲东线
1050,坂面变
1051,大石线
1052,善德线
1053,狮峰线
1054,乾岭支
1055,后亭线
1056,赤石支
1057,阮里线
1058,上塘线
1059,检修线
1060,上莲线
1061,木场支
1062,常坑线
1063,徒门线
1064,石古支
1065,奎霞线
1066,茶塘线
1067,田尾支
1068,上正线
1069,韩美线
1070,度田线
1071,界园线
1072,金矿线
1073,新城支
1074,东坑线
1075,贵源线
1076,磷百线
1077,大洛变
1078,贡川变
1079,余门线
1080,鼎美变
1081,村前线
1082,旺建支
1083,双洋支
1084,汀寮线
1085,南林线
1086,碧上线
1087,鳌西线
1088,新榉线
1089,中山线
1090,星村线
1091,岐阳线
1092,榕桥变
1093,下田线
1094,黄沙线
1095,梅星线
1096,呈山支
1097,西溪支
1098,佳龙线
1099,夏茂变
1100,拿大支
1101,舟双线
1102,黄埠支
1103,诗墩变
1104,青洲变
1105,南门变
1106,后曾线
1107,寨下线
1108,汀峰线
1109,露潭支
1110,象德线
1111,余地支
1112,象山线
1113,东都线
1114,城镇线
1115,后坑变
1116,宋慈线
1117,盂头支
1118,镇外线
1119,济村变
1120,鸿达线
1121,魁榜线
1122,唐阳线
1123,淮安线
1124,徐坎支
1125,西排支
1126,埔当变
1127,东林变
1128,铁马线
1129,下浒变
1130,振康线
1131,山井线
1132,平溪线
1133,墩头支
1134,东上线
1135,下溪线
1136,富兴变
1137,汶水线
1138,海峡支
1139,双福支
1140,新源线
1141,岱西线
1142,寨片支
1143,城区线
1144,梅新线
1145,美湖变
1146,悦洋线
1147,杉关支
1148,平在变
1149,沙格线
1150,北大线
1151,赤南线
1152,龙车变
1153,黄石线
1154,乌山线
1155,山溪线
1156,凹后支
1157,抚基线
1158,田里线
1159,下沙线
1160,小庵支
1161,横九线
1162,荏西线
1163,新罗线
1164,下叶支
1165,官坑支
1166,镇蔬线
1167,龙津变
1168,后源支
1169,东吴支
1170,济阳变
1171,常安线
1172,变茂支
1173,上洋支
1174,经垅线
1175,东边线
1176,东川线
1177,树兜变
1178,洋尾线
1179,海联变
1180,文亨变
1181,汤铁线
1182,湖龙线
1183,广铭支
1184,下渠变
1185,碧田变
1186,龙六线
1187,双坑线
1188,甲东线
1189,刘源线
1190,上墩支
1191,武盛线
1192,西仙线
1193,汤城线
1194,白郭线
1195,明望线
1196,赤兜线
1197,后车支
1198,仙滨线
1199,福庭线
1200,洋口线
1201,凤山变
1202,透堡线
1203,红粬线
1204,石矿线
1205,博邦线
1206,加洋线
1207,国鑫支
1208,镇直线
1209,城华线
1210,宝山支
1211,西柏支
1212,南泉线
1213,厚屿线
1214,坑门支
1215,长虹线
1216,文太线
1217,苏康支
1218,水尾支
1219,清竹变
1220,岳溪线
1221,梧桥支
1222,平等支
1223,湖桥线
1224,官峰线
1225,文渡变
1226,后湖线
1227,港阜线
1228,白砂变
1229,双尾线
1230,筹东线
1231,永宁变
1232,岭头线
1233,龙联线
1234,小康线
1235,捷龙支
1236,丁亭变
1237,古天线
1238,茂厝线
1239,陈口线
1240,文斗线
1241,溪门线
1242,梧宅线
1243,东街线
1244,山墩支
1245,朴新变
1246,李家线
1247,格二线
1248,际核线
1249,黄甲支
1250,闽江线
1251,龙吴变
1252,红梁变
1253,华海变
1254,桃溪线
1255,沙埕线
1256,枫中支
1257,旗东线
1258,桃源支
1259,格头线
1260,古庄线
1261,松坪线
1262,坪坑支
1263,下庵支
1264,新廖线
1265,飞石线
1266,山后线
1267,南侨线
1268,埭头线
1269,丝绸线
1270,际溪线
1271,方广线
1272,熙岭变
1273,龙翔变
1274,桂东线
1275,东岭变
1276,清源线
1277,三馆线
1278,后海线
1279,友谊线
1280,迳水线
1281,新阳支
1282,荷坑线
1283,御帘线
1284,荆都支
1285,龙山支
1286,山连线
1287,新大线
1288,浩沙线
1289,章门线
1290,里凡线
1291,光马线
1292,横新线
1293,南天线
1294,池园线
1295,堂下线
1296,许山变
1297,新厅线
1298,日昇线
1299,乡剑线
1300,双洋变
1301,水大线
1302,秦孔支
1303,沉黎线
1304,茶溪线
1305,仙二线
1306,三洲变
1307,城高线
1308,上塔线
1309,田金支
1310,桂林线
1311,青院线
1312,金源变
1313,河龙线
1314,宝城线
1315,百户变
1316,雄江支
1317,东瀚变
1318,凤洋线
1319,湖洋变
1320,白南线
1321,科甲支
1322,虎岗线
1323,铜钵变
1324,三巷支
1325,甘蔗变
1326,保林线
1327,笏石变
1328,曹福线
1329,过溪线
1330,嘉湖线
1331,大游支
1332,杏村支
1333,洪前变
1334,大盈变
1335,灵地变
1336,莆中支
1337,阳山线
1338,潮音变
1339,会石线
1340,湖源线
1341,下蟪线
1342,粤乐线
1343,中山支
1344,前埔变
1345,二水线
1346,吴坊线
1347,浮竹支
1348,大茗线
1349,大韩线
1350,樟井线
1351,麦元变
1352,山口支
1353,朝阳线
1354,临江支
1355,珠山变
1356,鸿庇线
1357,谢洋线
1358,枋墩支
1359,内曾线
1360,九匡支
1361,湖蓬线
1362,天亮线
1363,里白线
1364,高山支
1365,桃东线
1366,墩门线
1367,杨梅线
1368,桂溪线
1369,朋口变
1370,朝浦线
1371,东泰线
1372,东浔线
1373,象坂线
1374,马甲线
1375,洪洋变
1376,铜中支
1377,三高线
1378,桃金线
1379,东陈线
1380,北坑线
1381,罗源变
1382,金眉线
1383,汤川变
1384,塘前变
1385,东留变
1386,跃进线
1387,斗埔支
1388,大梨线
1389,石船线
1390,连美线
1391,堤边变
1392,上屯线
1393,龙珠线
1394,曹墩线
1395,拿朱线
1396,陈岱变
1397,麻粟支
1398,高安线
1399,东埔变
1400,显应线
1401,石蛇支
1402,大将线
1403,坂顶线
1404,马化线
1405,万安变
1406,新坑线
1407,卓秀支
1408,梅嵩线
1409,新明线
1410,凤溪线
1411,盂和支
1412,首田线
1413,上坊支
1414,凯捷线
1415,林中变
1416,楮坪变
1417,岭西支
1418,华群线
1419,黄砂变
1420,坝头支
1421,金霞线
1422,龙桥线
1423,湖佛线
1424,大张支
1425,柏洋线
1426,贵安变
1427,农行线
1428,吕峡线
1429,湖元线
1430,霞北线
1431,东湾线
1432,柳坑线
1433,铁高线
1434,和元支
1435,犀溪线
1436,双田线
1437,固住支
1438,举溪线
1439,南乾支
1440,马房线
1441,木花线
1442,水尾线
1443,利埕线
1444,含春线
1445,梅花线
1446,后龙线
1447,武田线
1448,周源线
1449,元乐线
1450,高安变
1451,猪场支
1452,东岐线
1453,秀崛线
1454,澳盛支
1455,吴山支
1456,后一线
