2020,5,19,451,88
2021,6,21,607,260
2020,11,9,358,116
2020,8,12,3048,142
2020,10,10,1579,301
2021,5,8,3101,266
2020,6,9,663,116
2021,7,7,1230,60
2022,4,28,75,192
2021,4,13,641,260
2021,7,13,1092,302
2021,5,17,1150,20
2021,9,3,2315,303
2020,9,20,930,20
2022,10,31,2241,130
2022,3,30,930,135
2021,7,2,2814,215
2020,3,13,606,174
2022,6,1,2735,192
2021,8,12,1196,142
2021,8,17,1066,260
2020,6,26,1242,302
2022,12,24,2031,215
2021,5,7,128,142
2022,8,23,909,216
2020,3,22,1024,192
2022,6,3,2697,142
2020,10,27,1806,261
2022,1,21,1371,233
2021,3,1,2281,60
2020,8,10,1173,260
2021,4,26,2341,215
2020,6,8,930,215
2022,12,1,3389,60
2021,1,11,1089,215
2022,3,24,3354,119
2022,6,7,2064,168
2021,5,21,722,142
2019,12,29,3369,88
2021,10,30,1827,302
2022,8,21,1258,125
2022,8,31,2620,291
2022,8,5,181,67
2021,4,21,330,254
2021,12,21,3523,124
2020,7,19,2416,142
2022,8,27,1207,260
2020,8,11,2489,274
2021,5,3,3142,130
2022,8,27,2265,123
2021,7,26,3093,20
2020,5,10,3283,31
2022,10,26,2450,67
2022,11,23,2533,283
2021,4,21,308,67
2022,5,29,1800,263
2022,7,27,811,20
2022,8,27,1910,219
2021,11,21,2945,60
2020,9,8,3112,20
2021,8,23,2999,130
2022,7,26,2547,307
2020,11,25,2451,124
2020,9,7,1150,215
2020,5,27,1959,142
2020,5,1,3390,215
2021,8,2,2044,116
2022,5,2,156,170
2021,10,9,3250,102
2022,7,19,310,219
2022,1,17,2639,142
2020,6,10,2044,268
2020,7,30,2266,142
2021,5,21,2138,88
2021,11,22,310,295
2020,6,1,2959,116
2020,7,26,1471,215
2020,7,4,55,153
2020,8,24,410,142
2021,11,30,3279,192
2021,5,14,1901,311
2020,5,6,2833,174
2021,6,6,1829,60
2020,5,3,2389,142
2020,9,29,1577,260
2022,2,20,567,116
2020,10,3,1067,192
2020,5,16,1485,192
2022,1,24,657,311
2020,11,1,2980,215
2022,7,31,30,310
2022,4,21,3009,129
2021,9,11,1497,142
2020,4,16,968,303
2020,11,20,3111,142
2020,5,16,219,228
2021,12,21,313,134
2022,5,27,2365,296
2022,12,11,110,134
2020,5,24,1718,192
2019,12,30,632,260
2020,7,28,2814,192
2022,8,26,791,20
2021,5,21,1474,226
2021,10,12,2372,297
2020,5,10,1266,63
2020,6,4,200,20
2021,1,9,1214,215
2022,7,6,632,60
2021,11,2,1474,215
2022,6,4,3402,192
2020,8,10,1141,31
2022,4,10,2666,142
2020,2,6,3572,142
2020,7,15,1043,303
2022,1,24,585,116
2022,2,3,3337,148
2022,11,12,1571,311
2022,5,23,358,271
2022,5,29,1664,266
2021,3,3,3334,293
2021,11,27,2072,211
2020,8,24,49,142
2022,6,12,1578,98
2020,4,29,1060,268
2020,5,10,2406,174
2020,3,16,3155,192
2020,8,27,1552,142
2021,11,7,2347,260
2021,8,25,1024,142
2021,7,29,1492,63
2022,4,27,3349,142
2022,7,22,2000,219
2020,5,11,2174,157
2021,6,17,1150,60
2022,6,1,2093,215
2022,10,24,212,63
2022,4,18,289,116
2021,3,12,765,215
2021,11,12,2005,274
2021,10,18,378,212
2020,11,29,3319,142
2020,12,5,2184,298
2020,4,22,652,63
2020,7,30,1025,20
2022,8,27,1458,223
2022,12,10,1441,116
2020,12,31,2454,142
2022,9,27,3257,103
2021,3,5,89,67
2020,8,25,1621,304
2020,9,12,1149,134
2022,5,17,3242,233
2021,8,12,651,266
2021,8,21,3445,142
2021,5,26,2238,60
2022,11,30,2655,293
2022,11,24,3057,83
2022,7,4,930,88
2020,9,11,304,142
2021,7,9,310,23
2021,6,29,2562,215
2020,3,12,546,260
2020,5,12,491,309
2021,8,3,3166,192
2022,2,20,241,192
2022,6,30,2241,23
2021,3,11,2813,125
2020,9,11,3205,99
2022,11,27,2641,153
2020,3,29,1628,211
2020,10,12,310,142
2021,7,25,2197,279
2022,8,19,2635,85
2021,9,26,2445,20
2021,6,9,437,192
2021,9,23,2626,311
2020,7,2,2053,192
2021,5,17,47,226
2021,6,11,237,260
2020,10,11,2789,20
2022,3,17,647,215
2021,10,12,961,142
2022,5,25,468,306
2021,5,13,1281,178
2021,8,15,1176,142
2022,7,21,2042,28
2020,10,8,878,142
2021,7,1,767,142
2022,7,31,2726,116
2021,7,15,3055,102
2022,8,31,1355,60
2021,10,12,992,142
2021,8,17,1955,20
2021,7,31,3377,116
2020,8,28,1393,212
2022,5,7,4,20
2021,4,27,673,67
2021,7,6,449,116
2021,7,14,270,103
2020,7,6,2918,311
2022,10,14,1959,183
2020,5,26,2945,134
2021,10,30,301,264
2020,12,24,1380,20
2022,4,19,930,215
2019,12,29,3510,260
2022,5,29,775,116
2021,8,15,921,20
2020,7,17,1801,226
2022,8,26,2898,210
2020,9,9,988,142
2022,2,21,1036,192
2022,8,31,1033,219
2020,7,31,3522,60
2020,3,5,1162,215
2022,9,12,1940,67
2020,4,3,930,309
2021,5,27,66,142
2020,5,9,2010,192
2020,9,11,1385,63
2020,1,26,3013,63
2020,9,3,330,20
2021,9,20,3407,226
2021,6,26,786,125
2022,7,11,651,76
2022,7,29,2026,59
2021,9,20,651,116
2020,8,7,2821,260
2020,8,23,1150,60
2020,8,15,2262,116
2020,1,14,473,261
2020,5,2,2871,60
2021,3,31,2826,264
2020,5,10,140,130
2022,9,9,310,116
2022,8,8,330,116
2020,7,28,3404,60
2022,11,1,3211,87
2021,9,27,1210,125
2020,12,8,465,116
2021,8,18,2179,63
2021,10,31,2299,99
2020,8,4,1936,215
2022,6,7,1150,20
2020,8,5,574,293
2020,4,17,1696,192
2020,1,11,651,125
2021,5,5,930,20
2020,5,6,3347,192
2022,2,6,909,260
2021,10,11,375,302
2022,1,11,2283,266
2022,11,29,3328,183
2022,6,5,2733,88
2020,2,28,419,63
2021,8,17,3375,215
2020,8,17,3109,116
2020,8,2,2852,130
2022,1,24,2916,311
2022,8,7,896,266
2021,6,11,2498,88
2022,8,10,1687,142
2022,8,14,3500,226
2021,6,18,1119,116
2022,8,2,1511,32
2020,3,3,3096,62
2021,9,19,488,200
2022,8,31,2219,303
2022,9,14,668,309
2021,10,12,2580,142
2022,2,19,2255,134
2020,7,16,2547,303
2021,9,2,937,116
2021,5,24,542,215
2020,5,2,2326,142
2021,6,11,1357,142
2020,6,5,2627,260
2021,5,26,876,157
2022,12,19,1340,283
2021,1,17,3234,116
2022,7,19,197,248
2020,7,28,729,142
2021,10,13,3112,99
2020,6,26,211,142
2022,2,27,2622,20
2021,11,7,3021,192
2022,10,2,2303,192
2020,4,21,535,67
2022,3,11,1150,192
2022,7,11,651,307
2020,12,15,2498,233
2022,6,10,1812,142
2022,10,6,2724,67
2022,7,2,2007,219
2022,5,2,1272,130
2022,6,6,838,142
2021,7,5,832,142
2020,2,20,835,142
2020,9,19,1036,266
2020,2,28,1372,215
2021,10,4,3083,302
2022,8,7,3001,142
2021,3,5,462,142
2021,11,29,240,304
2021,10,22,651,215
2022,8,27,765,248
2020,6,27,3488,274
2021,8,31,2153,168
2020,1,16,212,233
2021,10,15,1843,60
2021,10,12,2627,142
2022,5,15,1512,23
2020,3,20,2368,260
2020,7,26,1575,142
2022,9,23,963,279
2021,11,13,3498,266
2020,4,10,1436,233
2022,7,2,2742,219
2021,7,29,1339,142
2020,11,7,2003,260
2021,11,15,2416,233
2021,12,11,1703,157
2021,2,4,1991,215
2020,1,24,2935,293
2021,11,23,3059,217
2022,4,3,2985,60
2020,1,30,771,233
2020,8,28,586,266
2021,6,3,2035,116
2021,6,30,2389,266
2020,7,13,967,192
2021,10,5,474,153
2021,6,20,3091,153
2020,4,5,1308,134
2022,7,1,1240,307
2020,8,9,2680,215
2020,7,5,69,233
2021,6,20,1788,298
2022,8,27,1546,107
2021,1,22,1039,67
2021,11,12,532,192
2021,5,30,2316,142
2021,7,29,2092,192
2021,10,13,2421,142
2022,12,19,1368,294
2022,2,14,1204,116
2022,12,5,3478,178
2021,4,12,535,215
2021,3,1,524,233
2020,9,10,628,303
2019,12,31,1663,67
2020,8,17,1150,63
2021,3,6,3455,142
2020,3,30,2413,226
2022,12,1,1406,31
2022,10,13,1549,192
2021,8,11,929,215
2020,7,15,1845,309
2020,8,5,2330,293
2022,5,26,192,298
2021,9,13,1009,142
2021,10,18,332,266
2020,5,11,740,296
2021,10,21,2767,298
2021,6,5,3525,60
2022,11,30,280,192
2021,6,3,1298,226
2021,10,11,3520,233
2020,9,5,1835,215
2022,5,2,2621,20
2020,11,16,236,88
2021,5,24,2146,266
2022,11,10,863,192
2020,6,23,2955,142
2021,10,8,1630,309
2019,12,26,2914,212
2020,5,10,835,226
2020,6,2,1507,215
2021,4,20,2439,88
2021,9,7,2979,215
2020,7,15,2912,63
2021,5,18,189,261
2022,6,8,930,142
2020,9,13,924,298
2022,6,1,2947,215
2022,3,28,2044,125
2020,7,28,2594,20
2022,10,18,3245,70
2020,6,4,1238,311
2020,7,29,2330,303
2022,11,13,1938,67
2021,12,30,310,165
2021,5,30,3338,142
2021,4,17,1828,192
2022,8,30,1842,116
2021,11,14,651,192
2022,9,26,2275,261
2021,8,17,1348,142
2021,6,20,1997,116
2021,1,21,1726,125
2020,5,10,648,174
2020,6,23,3014,142
2022,1,6,3093,67
2021,2,8,645,295
2021,4,4,2014,302
2021,9,23,2333,215
2022,10,18,2898,302
2020,7,15,1010,215
2022,7,18,1798,215
2021,10,11,3349,142
2020,3,9,930,192
2021,5,28,2170,142
2022,4,1,3247,63
2021,11,5,2359,153
2020,9,15,2959,125
2020,2,15,1070,233
2021,7,30,3289,162
2021,9,9,811,20
2021,8,3,223,302
2021,7,13,3540,142
2022,8,23,1339,60
2022,2,17,1997,192
2020,4,23,1818,215
2021,6,16,909,102
2019,12,26,398,168
2021,5,18,360,298
2021,8,17,905,20
2021,8,3,3520,266
2022,2,21,2348,303
2020,6,3,2705,88
2020,5,17,879,309
2021,6,13,3331,20
2021,1,2,651,290
2020,7,16,699,142
2022,9,9,523,291
2022,3,26,1983,102
2022,7,20,357,76
2020,8,16,1231,88
2020,6,4,2481,260
2020,12,1,1357,192
2021,9,2,651,142
2021,10,14,258,263
2020,9,15,3550,226
2021,8,8,310,266
2021,12,1,3278,215
2020,11,13,52,60
2022,3,24,3048,266
2022,3,22,3374,107
2021,3,16,3393,142
2020,2,18,2145,303
2020,12,22,3501,215
2022,7,27,994,264
2022,6,24,2389,104
2021,5,12,2424,102
2022,8,17,2971,266
2021,1,7,525,162
2021,6,21,641,20
2020,6,19,1104,233
2020,8,15,76,157
2020,8,15,2842,142
2020,7,20,3101,266
2022,7,4,522,215
2020,11,11,3368,303
2021,5,11,1978,142
2021,10,11,930,279
2022,9,24,1114,266
2020,7,16,3406,88
2021,9,23,3439,142
2022,7,6,3241,223
2022,12,19,2970,23
2020,5,13,930,67
2021,6,11,2465,142
2020,8,27,379,215
2021,2,23,1579,215
2022,9,12,651,219
2021,12,16,1403,215
2021,4,28,2305,60
2020,8,23,237,215
2021,8,8,930,263
2020,6,20,69,15
2020,8,4,2211,142
2021,6,7,651,266
2021,6,3,3327,215
2021,4,28,330,23
2022,12,17,2922,192
2022,6,10,3384,125
2020,9,30,2928,88
2020,5,10,418,63
2020,5,6,2012,303
2021,10,13,1542,116
2020,3,23,2451,174
2021,5,7,2742,215
2020,6,13,1474,60
2021,11,23,3153,311
2021,10,14,1794,309
2022,1,12,3489,215
2020,9,18,2760,260
2022,6,1,3327,20
2022,2,19,276,125
2021,5,19,2108,20
2020,2,23,3390,60
2021,5,23,2182,233
2022,4,22,2017,63
2022,8,23,1772,216
2021,2,4,3257,303
2020,7,26,1703,116
2021,5,24,3115,266
2020,12,10,1436,125
2021,9,6,1846,63
2021,7,28,932,116
2021,8,4,3025,142
2022,7,30,3347,59
2021,8,16,34,130
2022,7,28,246,142
2022,8,31,1204,248
2022,2,17,614,124
2022,12,2,1364,283
2021,5,8,1067,260
2020,9,13,651,264
2022,7,22,2067,219
2022,4,24,2201,88
2020,9,11,3111,226
2021,7,9,909,142
2022,12,23,3096,67
2021,7,10,3384,116
2021,5,25,845,60
2021,7,28,1517,266
2022,7,5,1967,116
2020,1,7,2105,260
2021,10,11,547,192
2021,8,18,3336,266
2021,3,30,475,20
2022,9,8,924,192
2021,6,22,2333,20
2021,5,8,76,192
2020,4,1,1150,63
2021,9,23,2611,260
2020,11,18,1000,266
2020,4,19,2148,63
2021,3,30,1474,266
2021,5,19,3317,116
2022,6,25,3375,116
2020,10,31,2081,192
2021,5,16,310,116
2020,8,16,2048,60
2021,8,3,1685,309
2022,6,5,1100,260
2020,1,26,3182,192
2022,7,25,1410,215
2022,11,2,1716,124
2020,7,16,1511,63
2020,8,26,543,142
2022,12,16,1605,283
2021,6,21,738,260
2022,4,19,384,76
2021,10,17,2767,116
2021,5,10,2991,63
2020,1,9,3314,125
2020,4,18,834,60
2021,10,22,2847,134
2020,6,8,928,142
2022,9,6,930,219
2021,8,18,3195,20
2022,8,12,2802,298
2022,11,24,1046,290
2021,7,13,1033,116
2021,5,9,593,142
2020,8,25,2829,142
2022,8,1,1284,268
2022,4,2,555,99
2022,5,23,2265,219
2020,9,3,3232,142
2021,11,19,1842,79
2020,7,20,3247,215
2020,2,15,242,102
2021,7,13,1546,142
2022,6,29,2922,116
2021,7,30,330,63
2021,6,13,2284,260
2021,5,13,2934,142
2020,1,23,184,296
2021,8,17,1079,78
2020,4,3,2516,226
2021,10,14,3091,142
2021,9,3,330,266
2021,5,22,1322,20
2020,4,26,102,88
2020,8,25,2602,88
2022,11,8,258,88
2021,6,11,2428,116
2021,3,31,3501,63
2022,7,19,10,116
2021,9,10,2963,102
2022,8,18,1604,38
2021,8,22,3130,142
2020,9,13,1676,142
2020,6,25,930,226
2021,5,29,2355,142
2022,7,7,2953,142
2021,8,25,3269,20
2022,12,1,1864,192
2021,1,18,3358,302
2022,7,19,2487,248
2022,12,25,1450,87
2021,5,4,2072,102
2020,10,22,930,19
2020,6,17,1848,313
2021,7,16,1610,142
2022,8,25,133,126
2020,3,27,11,63
2021,9,20,641,260
2022,7,11,2781,60
2020,5,6,2821,174
2020,4,20,2305,130
2021,5,8,2451,63
2020,7,29,2382,142
2021,12,19,3501,142
2020,10,5,1425,142
2021,8,25,615,215
2022,4,29,2245,192
2022,8,3,362,259
2020,8,3,3013,303
2020,1,14,667,192
2022,9,17,2562,133
2020,5,23,1507,293
2021,12,18,2582,142
2020,4,4,3111,130
2020,12,2,1026,311
2021,8,4,3204,142
2022,12,16,527,130
2020,8,7,943,116
2021,7,30,672,266
2021,6,20,330,142
2022,11,21,79,162
2020,3,5,3401,67
2022,3,7,1222,268
2021,1,7,1834,162
2022,10,31,1474,83
2021,5,12,3111,142
2022,7,20,2148,107
2021,9,16,2762,67
2021,5,23,828,142
2022,4,28,3375,192
2020,4,12,1389,226
2021,10,11,543,279
2020,1,24,567,303
2020,4,4,1838,63
2021,7,29,593,142
2020,12,14,379,297
2022,5,2,1896,251
2021,4,28,546,303
2022,9,8,614,116
2022,10,18,2514,283
2020,3,18,2137,192
2022,9,1,449,270
2020,2,15,1578,102
2022,3,16,843,204
2020,5,11,2158,88
2020,8,26,3126,162
2021,5,26,1934,67
2020,8,15,1853,116
2022,3,22,138,107
2021,8,27,185,20
2022,6,7,1772,202
2020,11,25,3358,215
2020,6,6,3004,60
2020,2,14,610,293
2020,9,4,3181,162
2021,5,28,2914,88
2020,1,22,839,233
2020,5,21,571,63
2020,9,26,3048,2
2020,9,27,2284,192
2021,11,30,195,142
2022,9,6,1284,219
2020,3,7,909,102
2020,11,5,651,142
2020,3,18,3587,215
2022,12,22,3367,67
2022,8,9,1427,85
2022,7,28,1429,61
2020,5,21,2918,268
2022,8,27,3039,266
2021,4,29,2562,60
2021,8,3,651,88
2020,7,4,1440,116
2020,2,23,1245,192
2022,8,7,2336,219
2020,6,10,2469,60
2022,6,4,2967,116
2020,4,7,930,311
2022,8,23,3290,307
2020,8,11,1150,215
2021,11,4,1181,303
2022,12,11,125,134
2022,8,7,925,149
2022,8,30,1981,129
2022,10,16,2179,121
2020,10,21,3111,215
2021,8,1,2546,266
2021,5,7,1316,142
2021,5,1,330,215
2022,6,25,651,223
2021,8,17,1627,102
2022,6,23,2035,215
2022,4,25,651,204
2020,9,23,3552,20
2020,1,26,975,174
2022,6,24,1088,142
2020,8,25,1927,304
2020,8,27,3290,268
2020,12,28,1308,103
2021,5,24,2392,215
2021,6,13,2547,233
2022,3,24,2975,215
2021,10,3,3269,60
2021,5,28,1177,233
2020,10,21,1148,264
2020,8,17,2131,142
2022,8,2,1918,116
2022,7,30,1718,260
2020,7,24,423,142
2021,5,18,310,240
2021,5,17,1964,153
2020,4,2,3552,63
2021,5,24,994,142
2022,10,2,2905,116
2020,6,22,3014,215
2020,3,24,651,233
2022,3,11,3247,192
2022,10,17,2697,63
2022,4,30,3301,76
2021,4,29,2317,142
2022,8,7,2529,216
2022,7,9,127,130
2021,6,13,1553,67
2020,7,21,3177,67
2022,1,16,1717,215
2022,7,28,2988,219
2022,7,29,2889,20
2021,9,7,3321,266
2020,5,31,2963,116
2020,7,29,895,233
2022,11,3,975,124
2020,5,9,2318,125
2021,6,13,3022,103
2022,1,22,2558,142
2020,8,25,2279,192
2021,8,4,278,142
2020,5,10,3334,125
2022,5,31,3556,60
2020,11,16,3111,88
2020,6,5,962,142
2021,8,9,310,226
2020,7,30,189,157
2022,10,17,3488,134
2021,7,28,17,266
2021,10,18,144,67
2021,8,17,1138,20
2021,10,13,2370,274
2021,5,28,819,215
2021,11,20,1559,298
2020,6,9,3395,192
2020,7,4,1225,142
2020,6,8,651,116
2020,9,13,651,192
2020,8,3,651,266
2021,5,7,1798,297
2022,8,7,3312,60
2022,8,24,2567,215
2020,4,11,3048,174
2021,7,29,294,130
2022,7,19,1474,116
2020,4,6,1855,142
2020,8,4,19,215
2022,1,31,813,215
2021,12,6,1699,63
2020,8,28,3138,260
2020,9,29,3156,260
2020,6,18,651,311
2021,12,21,465,303
2020,6,5,3209,215
2021,3,29,658,23
2020,12,8,2202,124
2020,11,7,705,260
2022,7,19,3093,93
2020,4,21,2616,63
2021,1,4,3297,142
2022,9,29,3201,134
2020,4,2,1701,215
2022,5,10,1250,292
2022,5,13,975,116
2021,9,2,37,157
2022,4,29,352,23
2020,5,8,628,260
2021,9,3,3457,293
2020,8,30,1000,192
2021,7,30,740,70
2022,6,2,2284,192
2022,8,8,2036,142
2022,4,4,543,232
2022,7,1,255,266
2022,5,29,2248,134
2021,3,26,446,233
2022,6,11,1196,142
2020,6,7,1103,266
2021,10,4,3250,303
2022,3,16,3096,125
2021,9,5,3545,301
2022,8,30,3146,219
2022,7,20,2999,106
2022,7,5,3320,4
2020,11,19,912,260
2020,7,2,642,215
2021,6,5,84,142
2021,6,19,3247,60
2022,11,29,239,293
2020,8,25,1111,20
2022,10,30,1255,153
2021,4,6,1408,215
2020,2,9,2873,215
2022,3,31,2531,215
2022,8,29,1718,76
2020,3,23,1150,63
2022,8,10,1701,54
2021,7,25,3011,311
2020,6,8,1806,311
2020,5,7,1244,260
2020,9,19,437,260
2021,1,22,3199,260
2020,2,7,1480,260
2020,6,1,909,260
2022,5,12,1668,142
2020,12,28,774,142
2021,12,28,1150,153
2020,9,10,310,226
2022,4,27,370,266
2020,1,9,1787,192
2020,7,14,3049,266
2022,5,21,807,152
2022,10,23,2100,303
2020,4,13,1682,88
2021,7,31,174,63
2020,7,30,466,142
2020,6,5,491,142
2022,8,17,2632,174
2020,5,19,1284,142
2021,5,9,2635,67
2022,7,11,2185,307
2021,11,7,626,192
2021,10,12,2756,130
2021,7,13,3004,103
2021,10,16,1126,60
2021,8,18,735,215
2022,11,30,1626,83
2021,5,29,1186,157
2021,11,27,363,303
2020,7,28,966,304
2021,5,30,1450,142
2022,7,11,1928,107
2022,2,28,1734,103
2022,8,8,1213,93
2021,4,20,2399,88
2022,9,23,375,60
2021,6,23,477,215
2022,8,6,1186,59
2022,11,2,2410,263
2021,5,9,1150,266
2021,9,16,2408,116
2022,5,13,330,303
2021,5,22,2026,228
2020,7,25,3567,260
2021,1,12,3388,60
2021,9,28,1665,116
2021,11,1,821,142
2020,5,26,302,50
2021,10,3,1036,130
2020,8,6,279,116
2020,12,23,535,142
2021,10,3,1150,260
2021,6,3,1250,142
2022,12,16,1501,215
2022,7,26,2522,219
2020,7,13,1848,116
2021,6,13,2136,70
2021,7,29,3354,130
2021,7,16,2662,226
2020,5,9,2674,63
2021,3,30,593,20
2021,5,18,2781,20
2020,7,11,2803,215
2021,11,3,1660,142
2021,5,4,1839,134
2022,11,23,651,88
2020,4,24,3259,134
2021,9,3,316,192
2021,1,12,3334,298
2021,9,23,3129,116
2020,10,10,1563,148
2020,7,28,1507,116
2021,9,29,1330,20
2021,10,9,1929,23
2020,7,23,3024,142
2021,9,2,133,102
2022,4,22,522,222
2021,8,19,1513,274
2020,6,12,1167,60
2021,6,24,2044,60
2022,1,23,3471,233
2022,3,31,109,107
2022,1,21,185,142
2020,5,7,2574,192
2022,8,25,1800,134
2022,10,31,1503,212
2022,7,7,2893,107
2020,2,3,1522,174
2022,10,12,1681,279
2020,4,23,3110,60
2022,6,29,2382,298
2021,10,12,3170,268
2020,3,29,1049,125
2022,6,24,1053,219
2020,5,17,2865,233
2020,12,7,1967,303
2020,1,16,2054,60
2021,6,11,750,20
2022,8,18,2024,219
2020,5,5,825,260
2021,9,5,362,178
2020,8,31,930,142
2020,10,27,2598,260
2022,3,3,2552,142
2020,6,15,1399,142
2020,5,31,2687,63
2020,8,3,330,192
2021,6,4,1606,60
2021,9,20,1813,212
2020,5,14,1558,134
2021,9,5,2896,279
2021,5,17,3571,260
2021,9,14,1987,60
2020,8,26,3375,142
2020,6,26,3109,215
2022,7,31,1244,219
2021,6,5,2200,142
2021,7,9,468,130
2021,6,22,95,134
2022,5,2,3210,130
2020,8,12,3057,142
2021,7,26,809,88
2021,8,3,1892,192
2022,11,28,3048,116
2021,5,14,2958,226
2022,7,5,2628,219
2021,10,12,527,60
2021,10,21,326,266
2021,8,17,879,260
2021,7,4,930,140
2021,8,8,310,2
2021,3,8,1798,233
2021,4,3,1757,142
2020,4,14,242,192
2020,7,31,1828,142
2022,8,28,3289,116
2021,10,5,1765,228
2022,5,23,379,219
2020,6,9,1112,102
2020,5,16,2574,215
2020,4,11,834,142
2020,9,12,1076,142
2022,11,13,310,15
2020,10,13,2368,192
2021,3,6,92,266
2022,10,19,3368,302
2020,10,18,3162,215
2021,10,5,3181,274
2022,1,17,2765,263
2020,1,23,1103,134
2022,8,11,1150,59
2022,8,1,811,223
2020,5,13,394,309
2021,4,1,2626,215
2022,8,29,234,215
2021,8,14,912,281
2022,3,5,3371,192
2020,8,27,2764,116
2020,5,9,1955,192
2020,6,13,343,15
2020,8,3,1569,134
2020,6,24,3229,215
2021,8,2,1252,192
2022,1,17,1150,215
2020,8,21,3363,130
2021,5,23,701,142
2022,8,31,1523,59
2020,7,27,14,309
2022,1,18,2553,215
2021,3,4,155,174
2022,11,30,2044,215
2022,5,28,1318,215
2022,9,4,1053,303
2020,9,28,2232,192
2022,5,10,2179,223
2020,4,18,2870,192
2022,7,18,3273,142
2020,5,28,1435,233
2021,5,18,780,192
2021,8,21,2553,302
2022,8,27,1245,142
2022,8,17,2971,260
2021,3,10,3473,215
2021,7,5,3561,142
2020,1,22,628,142
2020,8,19,114,260
2020,12,24,1150,60
2021,11,7,932,125
2022,4,3,2791,142
2021,12,16,1417,142
2020,8,3,2111,102
2022,2,5,1474,50
2020,12,5,289,192
2020,6,5,2835,192
2020,10,26,2247,215
2021,8,17,1635,142
2021,5,15,2099,290
2021,5,24,3566,311
2021,2,5,1633,268
2021,7,1,932,102
2020,7,25,1501,63
2022,5,6,6,298
2020,2,26,2925,130
2022,2,27,2008,130
2020,2,14,2545,215
2022,8,1,811,20
2021,8,8,2975,298
2020,6,1,1853,20
2022,10,26,961,165
2020,2,22,3415,260
2021,5,21,2141,142
2021,6,7,1166,192
2021,7,9,542,142
2021,8,22,1186,215
2021,7,17,1415,264
2022,5,30,756,192
2020,5,5,1769,102
2022,9,8,2643,195
2020,9,27,3201,142
2020,2,15,1712,63
2020,8,5,912,226
2022,5,28,258,303
2020,7,29,636,266
2021,7,7,895,268
2020,8,18,1220,125
2020,9,21,2481,116
2020,6,27,1079,60
2022,12,19,2313,283
2021,10,11,3226,233
2021,1,22,868,303
2020,2,15,1849,293
2022,6,11,3085,129
2021,2,27,651,142
2021,5,28,3401,142
2022,7,2,1789,219
2021,12,10,3336,192
2021,12,29,100,303
2020,1,6,1702,67
2022,8,8,3175,142
2022,6,7,879,125
2020,7,22,909,215
2021,8,27,261,215
2021,2,11,987,125
2022,8,27,101,53
2021,7,19,2259,60
2022,8,3,3339,88
2020,7,28,475,142
2021,8,31,329,142
2020,6,13,2510,142
2022,9,1,3109,233
2022,2,13,753,266
2020,5,7,174,260
2022,10,11,2044,88
2020,7,21,680,274
2020,6,2,3035,67
2020,5,10,2552,303
2021,5,20,1948,134
2022,6,11,3146,116
2020,6,27,3038,212
2022,12,15,651,283
2022,11,18,2750,215
2021,8,30,1586,215
2022,3,12,1823,215
2021,6,23,3226,192
2020,2,17,83,192
2021,5,19,330,70
2020,12,11,930,134
2021,9,7,3097,266
2020,5,21,3009,142
2021,8,24,930,263
2022,2,17,726,192
2021,3,30,1355,125
2022,4,23,909,260
2022,10,16,1522,283
2021,5,12,3450,233
2020,12,31,3009,142
2021,7,28,1140,63
2022,6,2,1384,298
2020,8,27,348,293
2021,10,12,2798,124
2020,8,25,3279,142
2022,4,1,2918,60
2020,8,25,1613,20
2021,5,30,1499,142
2021,7,21,3064,233
2021,4,22,386,142
2022,12,19,3142,215
2022,8,24,1757,298
2021,7,9,806,70
2020,3,5,930,293
2022,10,8,930,67
2020,5,7,2822,60
2020,7,7,279,303
2022,4,29,2531,298
2020,12,12,2000,266
2021,12,23,2655,192
2021,4,1,3389,116
2022,6,6,2498,134
2021,5,13,1150,260
2021,8,10,2831,142
2020,12,17,3498,70
2022,8,29,2954,298
2020,7,19,3410,266
2021,10,12,1005,142
2021,11,11,1150,116
2021,10,5,184,274
2021,6,4,2081,116
2021,8,18,651,293
2022,8,12,1388,225
2020,10,16,3155,20
2021,7,16,802,23
2021,4,25,1798,142
2022,7,23,1733,223
2022,4,24,350,307
2021,5,8,2333,102
2020,5,6,651,63
2022,8,15,3177,93
2020,5,5,475,215
2021,7,17,1543,142
2022,8,7,556,170
2022,2,2,1719,215
2020,5,11,909,174
2020,9,13,813,192
2020,11,19,1511,148
2022,11,15,1000,83
2021,5,17,523,298
2021,10,11,38,302
2021,10,19,909,215
2021,10,19,2408,215
2022,8,23,877,192
2022,5,2,254,248
2020,8,31,1196,142
2021,7,30,2220,192
2020,5,17,1784,60
2020,2,15,651,63
2021,1,5,1079,233
2022,7,15,3411,20
2021,5,27,2390,266
2020,5,16,2624,142
2020,6,17,1691,67
2021,10,26,651,233
2020,4,19,3013,102
2022,6,25,1683,117
2020,12,15,2124,215
2020,10,15,2502,70
2020,10,24,1883,192
2020,5,18,3411,215
2020,8,5,1215,266
2020,7,20,1186,279
2021,7,26,1171,142
2021,3,16,1579,215
2020,6,5,2655,20
2022,7,24,3156,223
2022,11,4,3363,31
2022,8,15,1772,70
2021,9,8,2481,215
2020,3,12,2805,260
2021,8,16,802,302
2021,6,2,2978,303
2021,12,6,1373,134
2022,6,10,1948,223
2021,5,13,1150,116
2022,12,18,1474,192
2022,2,21,1570,142
2021,9,21,1340,134
2021,10,27,1993,142
2020,7,6,2484,67
2021,9,30,2620,20
